Order ID,Order Date,Region,Segment,Category,Sub-Category,Product Name,Ship Date,Ship Mode,Profit,Quantity,Sales
CA-2020-149762,12/3/2020,West,Consumer,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12/7/2020,Standard Class,7.308,3,48.72
CA-2020-149762,12/3/2020,West,Consumer,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,12/7/2020,Standard Class,-12.098,2,205.666
CA-2020-167605,4/28/2020,Central,Consumer,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",4/30/2020,Second Class,-31.8612,2,30.344
US-2021-105697,8/25/2021,East,Consumer,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",8/27/2021,First Class,1.9272,2,25.696
CA-2021-165323,6/17/2021,East,Home Office,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,6/21/2021,Standard Class,1668.205,5,3404.5
CA-2021-165323,6/17/2021,East,Home Office,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,6/21/2021,Standard Class,8.1072,3,101.34
CA-2019-110891,11/20/2019,East,Home Office,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",11/24/2019,Standard Class,-93.4724,4,344.372
CA-2021-100783,9/4/2021,Central,Home Office,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",9/8/2021,Second Class,3.798,1,30.384
CA-2019-152513,7/4/2019,West,Home Office,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,7/8/2019,Second Class,7.4256,2,22.848
CA-2021-139822,9/15/2021,East,Home Office,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,9/21/2021,Standard Class,10.8136,2,38.62
CA-2021-139822,9/15/2021,East,Home Office,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,9/21/2021,Standard Class,10.7964,2,59.98
CA-2021-107713,3/13/2021,East,Consumer,Office Supplies,Binders,Avery Arch Ring Binders,3/17/2021,Standard Class,81.921,3,174.3
CA-2021-134096,9/24/2021,South,Home Office,Technology,Phones,Vtech CS6719,9/29/2021,Standard Class,38.396,5,383.96
CA-2021-134096,9/24/2021,South,Home Office,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,9/29/2021,Standard Class,-11.418,3,15.57
CA-2020-125843,8/13/2020,South,Consumer,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8/16/2020,First Class,10.7136,4,22.32
CA-2020-125843,8/13/2020,South,Consumer,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,8/16/2020,First Class,51.8,7,103.6
CA-2021-120404,11/20/2021,East,Corporate,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,11/24/2021,Second Class,1.3365,3,2.97
CA-2021-120404,11/20/2021,East,Corporate,Technology,Phones,Apple iPhone 5S,11/24/2021,Second Class,170.997,1,569.99
CA-2021-120404,11/20/2021,East,Corporate,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,11/24/2021,Second Class,9.1746,3,50.97
CA-2021-167549,7/25/2021,Central,Home Office,Furniture,Tables,Safco Drafting Table,7/27/2021,First Class,-4.2588,6,298.116
CA-2020-120082,3/25/2020,East,Corporate,Office Supplies,Art,Newell 319,3/27/2020,Second Class,17.856,3,59.52
US-2020-168095,7/15/2020,West,Corporate,Furniture,Chairs,Bevis Steel Folding Chairs,7/20/2020,Standard Class,23.028,3,230.28
US-2020-168095,7/15/2020,West,Corporate,Office Supplies,Paper,Xerox 1909,7/20/2020,Standard Class,34.294,5,105.52
CA-2021-166093,8/17/2021,West,Corporate,Office Supplies,Envelopes,Staple envelope,8/24/2021,Standard Class,11.68,2,23.36
CA-2021-166093,8/17/2021,West,Corporate,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,8/24/2021,Standard Class,8.997,3,71.976
CA-2021-166093,8/17/2021,West,Corporate,Office Supplies,Paper,Xerox 1962,8/24/2021,Standard Class,3.852,2,8.56
CA-2021-166093,8/17/2021,West,Corporate,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",8/24/2021,Standard Class,4.872,3,13.92
CA-2021-166093,8/17/2021,West,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,8/24/2021,Standard Class,654.7554,9,2518.29
CA-2021-166093,8/17/2021,West,Corporate,Office Supplies,Storage,Standard Rollaway File with Lock,8/24/2021,Standard Class,140.5482,3,540.57
CA-2021-166093,8/17/2021,West,Corporate,Office Supplies,Binders,GBC Recycled Grain Textured Covers,8/24/2021,Standard Class,77.3696,8,221.056
CA-2020-146325,12/14/2020,West,Corporate,Furniture,Chairs,"Global Task Chair, Black",12/17/2020,First Class,-9.1602,2,81.424
CA-2020-146325,12/14/2020,West,Corporate,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",12/17/2020,First Class,35.048,10,134.8
CA-2021-134194,12/25/2021,Central,Consumer,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,1/1/2022,Standard Class,-59.373,9,39.582
CA-2021-134194,12/25/2021,Central,Consumer,Office Supplies,Supplies,Staple remover,1/1/2022,Standard Class,5.0274,7,44.688
CA-2021-134194,12/25/2021,Central,Consumer,Office Supplies,Art,Newell 34,1/1/2022,Standard Class,2.3808,2,31.744
CA-2021-134194,12/25/2021,Central,Consumer,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",1/1/2022,Standard Class,-65.568,5,40.98
CA-2021-134194,12/25/2021,Central,Consumer,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",1/1/2022,Standard Class,-5.0688,3,3.168
CA-2018-131009,3/1/2018,Central,Consumer,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,3/5/2018,Standard Class,-3.5325,5,18.84
CA-2018-131009,3/1/2018,Central,Consumer,Furniture,Chairs,Harbour Creations Steel Folding Chair,3/5/2018,Standard Class,0,6,362.25
CA-2018-131009,3/1/2018,Central,Consumer,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,3/5/2018,Standard Class,-34.9536,6,63.552
CA-2018-131009,3/1/2018,Central,Consumer,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,3/5/2018,Standard Class,-22.6716,3,129.552
CA-2019-145814,11/19/2019,East,Consumer,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,11/24/2019,Standard Class,2.244,2,5.984
CA-2019-145814,11/19/2019,East,Consumer,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,11/24/2019,Standard Class,249.9104,4,861.76
CA-2018-138359,4/1/2018,East,Corporate,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,4/6/2018,Standard Class,2.6784,4,66.96
CA-2018-138359,4/1/2018,East,Corporate,Office Supplies,Binders,Zipper Ring Binder Pockets,4/6/2018,Standard Class,3.0576,2,6.24
CA-2021-131807,10/5/2021,West,Corporate,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,10/10/2021,Standard Class,-59.8356,4,435.168
CA-2021-131807,10/5/2021,West,Corporate,Office Supplies,Fasteners,Staples,10/10/2021,Standard Class,6.854,5,14.9
CA-2021-131807,10/5/2021,West,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",10/10/2021,Standard Class,4.108,4,15.8
CA-2021-131807,10/5/2021,West,Corporate,Furniture,Furnishings,DAX Clear Channel Poster Frame,10/10/2021,Standard Class,26.973,5,72.9
CA-2021-131807,10/5/2021,West,Corporate,Furniture,Tables,KI Adjustable-Height Table,10/10/2021,Standard Class,5.1588,3,206.352
CA-2021-131807,10/5/2021,West,Corporate,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",10/10/2021,Standard Class,2.6973,1,7.992
CA-2021-104864,11/18/2021,South,Corporate,Office Supplies,Storage,Tennsco Commercial Shelving,11/23/2021,Second Class,-19.323,5,81.36
CA-2021-104864,11/18/2021,South,Corporate,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,11/23/2021,Second Class,-16.1856,8,20.232
CA-2021-104864,11/18/2021,South,Corporate,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",11/23/2021,Second Class,48.632,4,389.056
CA-2021-104864,11/18/2021,South,Corporate,Office Supplies,Paper,Xerox 221,11/23/2021,Second Class,7.2576,4,20.736
CA-2021-104864,11/18/2021,South,Corporate,Office Supplies,Paper,Xerox 211,11/23/2021,Second Class,14.5152,8,41.472
CA-2019-138219,3/23/2019,West,Corporate,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",3/30/2019,Standard Class,16.68,4,33.36
CA-2020-157707,10/10/2020,West,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",10/12/2020,First Class,-190.8522,3,90.882
CA-2020-157707,10/10/2020,West,Corporate,Technology,Phones,iOttie HLCRIO102 Car Mount,10/12/2020,First Class,-2.9985,1,15.992
CA-2020-157707,10/10/2020,West,Corporate,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",10/12/2020,First Class,13.5882,1,120.784
US-2019-126753,8/16/2019,East,Corporate,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,8/20/2019,Standard Class,-112.6216,4,519.792
US-2019-126753,8/16/2019,East,Corporate,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,8/20/2019,Standard Class,-5.4558,3,31.176
US-2019-126753,8/16/2019,East,Corporate,Office Supplies,Paper,Xerox 227,8/20/2019,Standard Class,3.6288,2,10.368
US-2019-126753,8/16/2019,East,Corporate,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",8/20/2019,Standard Class,-1.9068,2,2.724
US-2019-126753,8/16/2019,East,Corporate,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",8/20/2019,Standard Class,0,3,254.352
US-2019-126753,8/16/2019,East,Corporate,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,8/20/2019,Standard Class,-2.7588,3,3.762
US-2019-126753,8/16/2019,East,Corporate,Office Supplies,Paper,Xerox 199,8/20/2019,Standard Class,3.21,3,10.272
CA-2018-166051,5/31/2018,South,Consumer,Technology,Phones,Samsung Galaxy Note 3,6/5/2018,Standard Class,197.991,3,659.97
CA-2018-166051,5/31/2018,South,Consumer,Technology,Phones,Grandstream GXP1160 VoIP phone,6/5/2018,Standard Class,32.9817,3,113.73
CA-2019-113040,8/27/2019,West,Home Office,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,8/31/2019,Standard Class,1.6588,1,5.104
CA-2018-103800,1/3/2018,Central,Consumer,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",1/7/2018,Standard Class,5.5512,2,16.448
CA-2018-113383,9/10/2018,East,Consumer,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,9/13/2018,First Class,22.1184,4,81.92
CA-2018-113383,9/10/2018,East,Consumer,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",9/13/2018,First Class,76.47,5,254.9
CA-2021-152499,1/22/2021,Central,Corporate,Office Supplies,Fasteners,Staples,1/25/2021,Second Class,4.914,5,15.12
CA-2021-152499,1/22/2021,Central,Corporate,Office Supplies,Art,Newell 348,1/25/2021,Second Class,0.8856,3,7.872
CA-2020-151498,4/21/2020,West,Consumer,Office Supplies,Binders,Round Ring Binders,4/24/2020,First Class,2.808,5,8.32
CA-2020-137939,7/20/2020,East,Consumer,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,7/23/2020,Second Class,43.176,5,89.95
US-2020-117793,8/23/2020,Central,Home Office,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",8/29/2020,Standard Class,11.592,4,25.2
US-2020-117793,8/23/2020,Central,Home Office,Office Supplies,Labels,Avery 515,8/29/2020,Standard Class,17.6673,3,37.59
US-2020-117793,8/23/2020,Central,Home Office,Office Supplies,Storage,Pizazz Global Quick File,8/29/2020,Standard Class,4.1916,1,14.97
US-2020-117793,8/23/2020,Central,Home Office,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,8/29/2020,Standard Class,0.891,2,1.98
CA-2020-133872,6/14/2020,South,Consumer,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,6/17/2020,First Class,-26.624,4,39.936
CA-2020-133872,6/14/2020,South,Consumer,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",6/17/2020,First Class,2.308,2,18.464
US-2019-165743,11/20/2019,West,Consumer,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,11/23/2019,Second Class,-3.4272,3,4.896
US-2019-165743,11/20/2019,West,Consumer,Furniture,Bookcases,Sauder Barrister Bookcases,11/23/2019,Second Class,-247.7988,6,145.764
US-2019-165743,11/20/2019,West,Consumer,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,11/23/2019,Second Class,-7.3692,6,9.612
US-2021-105998,11/3/2021,West,Home Office,Technology,Accessories,Microsoft Sculpt Comfort Mouse,11/5/2021,First Class,87.89,5,199.75
US-2021-105998,11/3/2021,West,Home Office,Furniture,Tables,Chromcraft Round Conference Tables,11/5/2021,First Class,20.9148,12,1673.184
US-2018-148194,5/4/2018,West,Corporate,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",5/7/2018,First Class,3.8976,7,12.18
US-2018-148194,5/4/2018,West,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,5/7/2018,First Class,19.0344,4,57.68
US-2019-151407,11/8/2019,Central,Consumer,Technology,Phones,Cisco SPA508G,11/12/2019,Standard Class,76.5484,4,263.96
CA-2019-110870,12/12/2019,West,Consumer,Technology,Accessories,Logitech Wireless Marathon Mouse M705,12/15/2019,First Class,128.9742,6,299.94
CA-2019-110870,12/12/2019,West,Consumer,Office Supplies,Supplies,Staple remover,12/15/2019,First Class,0.5152,7,25.76
CA-2018-143210,12/1/2018,East,Consumer,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,12/3/2018,First Class,78.851,2,271.9
CA-2018-143210,12/1/2018,East,Consumer,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",12/3/2018,First Class,15.5856,3,45.84
CA-2018-143210,12/1/2018,East,Consumer,Furniture,Furnishings,Ultra Door Push Plate,12/3/2018,First Class,3.2406,2,9.82
CA-2020-139808,10/7/2020,West,Consumer,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",10/11/2020,Standard Class,0.9336,12,93.36
CA-2019-110863,11/17/2019,Central,Consumer,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",11/24/2019,Standard Class,5.4124,4,541.24
CA-2019-110863,11/17/2019,Central,Consumer,Office Supplies,Paper,Easy-staple paper,11/24/2019,Standard Class,49.9704,3,106.32
CA-2019-110863,11/17/2019,Central,Consumer,Furniture,Chairs,Hon Olson Stacker Chairs,11/24/2019,Standard Class,383.931,5,1323.9
CA-2018-127859,3/17/2018,East,Corporate,Office Supplies,Paper,Xerox 1909,3/20/2018,Second Class,41.1528,6,126.624
US-2019-136427,6/20/2019,West,Consumer,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,6/23/2019,First Class,15.743,7,125.944
CA-2021-120168,5/25/2021,East,Consumer,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,5/25/2021,Same Day,207.475,5,663.92
CA-2021-120168,5/25/2021,East,Consumer,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,5/25/2021,Same Day,13.2,8,120
CA-2021-120168,5/25/2021,East,Consumer,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,5/25/2021,Same Day,1.4805,1,3.29
CA-2021-120168,5/25/2021,East,Consumer,Furniture,Furnishings,Eldon 200 Class Desk Accessories,5/25/2021,Same Day,6.0288,3,18.84
US-2018-131870,9/9/2018,East,Home Office,Furniture,Furnishings,Nu-Dell Executive Frame,9/11/2018,First Class,12.8928,6,60.672
US-2018-131870,9/9/2018,East,Home Office,Office Supplies,Art,Newell 320,9/11/2018,First Class,2.6964,9,30.816
CA-2021-114804,10/17/2021,West,Corporate,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,10/19/2021,Second Class,4.6193,1,52.792
CA-2021-167227,11/2/2021,Central,Consumer,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,11/5/2021,First Class,20.975,10,83.9
CA-2021-167227,11/2/2021,Central,Consumer,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11/5/2021,First Class,5.7624,2,11.76
CA-2018-129189,7/21/2018,Central,Corporate,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,7/25/2018,Standard Class,-12.9792,3,4.992
CA-2018-129189,7/21/2018,Central,Corporate,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",7/25/2018,Standard Class,29.673,5,87.92
CA-2018-129189,7/21/2018,Central,Corporate,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,7/25/2018,Standard Class,-93.99,5,657.93
CA-2018-129189,7/21/2018,Central,Corporate,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,7/25/2018,Standard Class,-1.827,1,1.044
CA-2019-132465,9/11/2019,East,Corporate,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,9/15/2019,Second Class,50.5632,2,210.68
CA-2019-132465,9/11/2019,East,Corporate,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,9/15/2019,Second Class,1.576,1,78.8
CA-2019-132465,9/11/2019,East,Corporate,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,9/15/2019,Second Class,6.7966,1,19.99
CA-2019-132465,9/11/2019,East,Corporate,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,9/15/2019,Second Class,108.1752,4,772.68
CA-2020-166373,10/21/2020,Central,Consumer,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,10/25/2020,Standard Class,-9.282,6,106.08
CA-2020-158806,1/7/2020,Central,Consumer,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",1/11/2020,Standard Class,-10.9611,3,23.076
CA-2020-158806,1/7/2020,Central,Consumer,Office Supplies,Paper,Xerox 212,1/11/2020,Standard Class,9.072,5,25.92
CA-2019-119690,6/25/2019,Central,Consumer,Office Supplies,Paper,Xerox 1884,6/28/2019,First Class,16.1838,3,47.952
CA-2019-119690,6/25/2019,Central,Consumer,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6/28/2019,First Class,-1.476,2,0.984
CA-2019-119690,6/25/2019,Central,Consumer,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",6/28/2019,First Class,-20.7306,9,75.384
CA-2019-119690,6/25/2019,Central,Consumer,Office Supplies,Labels,Avery File Folder Labels,6/28/2019,First Class,1.6704,2,4.608
CA-2019-153738,9/20/2019,East,Consumer,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,9/22/2019,First Class,16.956,6,37.68
CA-2021-169012,7/10/2021,South,Corporate,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,7/14/2021,Standard Class,10.8966,3,41.91
CA-2021-109393,6/30/2021,West,Consumer,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",7/2/2021,Second Class,5.1294,3,435.999
CA-2021-121489,8/21/2021,West,Corporate,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",8/25/2021,Second Class,38.8704,6,388.704
CA-2021-121489,8/21/2021,West,Corporate,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,8/25/2021,Second Class,34.3548,6,572.58
CA-2021-121489,8/21/2021,West,Corporate,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,8/25/2021,Second Class,11.613,2,33.18
US-2021-133081,3/11/2021,East,Home Office,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,3/15/2021,Standard Class,24.9132,4,63.88
US-2021-133081,3/11/2021,East,Home Office,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",3/15/2021,Standard Class,11.7568,1,26.72
CA-2021-165008,9/15/2021,West,Consumer,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",9/17/2021,Second Class,106.9578,9,295.056
CA-2020-145611,9/20/2020,East,Consumer,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,9/24/2020,Standard Class,129.7725,5,393.25
